STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,hazard,Hazard class,wst_oper,Waste management operations,waste,Waste categories,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,NL,Netherlands,2016,,3581477,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,NL,Netherlands,2018,,3423568,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,NL,Netherlands,2020,,3044618,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,NL,Netherlands,2022,,3048130,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,NO,Norway,2010,,574162,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,NO,Norway,2012,,208234,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,NO,Norway,2014,,415809,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,NO,Norway,2016,,359224,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,NO,Norway,2018,,399306,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,NO,Norway,2020,,318718,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,NO,Norway,2022,,292248,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,SE,Sweden,2010,,245358,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,SE,Sweden,2012,,454933,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,SE,Sweden,2014,,411036,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,SE,Sweden,2016,,385016,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,SE,Sweden,2018,,372532,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,SE,Sweden,2020,,1819547,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,SE,Sweden,2022,,2172014,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,UK,United Kingdom,2010,,254814,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,UK,United Kingdom,2012,,513591,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,UK,United Kingdom,2014,,674066,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,UK,United Kingdom,2016,,751742,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,TOTAL,Total waste,UK,United Kingdom,2018,,876809,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2010,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2012,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2014,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2016,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2018,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2020,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DE,Germany,2022,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2010,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2012,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2014,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2016,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2018,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2020,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,DK,Denmark,2022,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2010,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2012,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2014,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2016,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2018,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2020,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,ES,Spain,2022,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2010,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2012,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2014,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2016,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2018,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2020,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FI,Finland,2022,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2010,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2012,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2014,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2016,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2018,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2020,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,FR,France,2022,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2010,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2012,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2014,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2016,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2018,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2020,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NL,Netherlands,2022,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2010,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2012,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2014,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2016,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2018,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2020,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,NO,Norway,2022,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2010,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2012,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2014,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ,Hazardous,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2016,,,,m,missing value; data cannot exist,,
